,num_passengers,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,sales_channel_Mobile,trip_type_OneWay,trip_type_RoundTrip
22235,1,67,28,12,1,701,51,1,0,0,6.42,0,0,0,1
22236,1,39,48,4,1,701,85,1,0,0,6.42,1,0,0,1
22237,1,8,20,2,4,701,36,1,1,0,6.42,0,0,0,1
22238,1,82,30,8,4,701,51,1,0,0,6.42,0,0,0,1
22239,1,61,18,5,2,701,42,1,0,0,6.42,0,0,0,1
22240,2,107,43,15,3,701,17,1,0,1,6.42,0,0,0,1
22241,2,30,29,5,1,701,17,0,1,0,6.42,0,0,0,1
22242,1,22,78,10,3,701,51,1,0,0,6.42,0,0,0,1
22243,1,17,30,11,5,701,17,0,0,0,6.42,1,0,0,1
22244,1,2,38,3,1,701,17,0,0,0,6.42,0,0,0,1
22245,1,9,63,9,3,701,51,1,0,0,6.42,1,0,0,1
22246,1,82,66,3,5,701,17,1,0,0,6.42,0,0,0,1
22247,1,1,27,4,3,701,17,1,0,0,6.42,0,0,0,1
22248,1,60,41,7,3,701,17,1,0,1,6.42,0,0,0,1
22249,1,22,60,16,4,701,17,1,0,0,6.42,0,0,0,1
22250,1,33,17,6,1,701,51,1,0,0,6.42,1,0,0,1
22251,1,60,17,4,1,701,17,0,0,0,6.42,1,0,0,1
22252,1,116,53,14,5,701,17,1,0,1,6.42,0,0,0,1
22253,1,34,48,14,5,701,51,1,0,1,6.42,1,0,0,1
22254,1,31,46,14,6,701,51,0,0,0,6.42,0,0,0,1
22255,1,136,23,5,4,701,51,1,0,0,6.42,1,0,0,1
22256,1,17,30,12,5,701,17,0,0,0,6.42,0,0,0,1
22257,1,102,26,9,4,702,4,1,0,1,6.42,0,0,0,1
22258,1,54,17,12,7,702,4,0,0,1,6.42,0,0,0,1
22259,1,46,24,10,5,702,17,0,0,0,6.42,0,0,0,1
22260,1,13,25,16,7,702,4,1,0,1,6.42,0,0,0,1
22261,4,13,29,5,4,702,4,1,1,0,6.42,0,0,0,1
22262,1,39,24,5,6,702,4,0,0,0,6.42,0,1,0,1
22263,3,66,20,8,7,702,17,1,0,1,6.42,0,0,0,1
22264,3,82,18,12,1,702,17,1,0,0,6.42,0,0,0,1
22265,1,59,28,7,4,702,4,1,0,0,6.42,0,0,0,1
22266,1,40,17,6,5,702,4,1,0,1,6.42,0,0,0,1
22267,1,4,339,4,3,702,4,1,0,0,6.42,0,0,0,1
22268,2,41,37,9,7,702,4,1,0,0,6.42,0,0,0,1
22269,2,32,22,6,3,702,17,1,0,1,6.42,0,0,0,1
22270,2,198,19,5,4,702,4,1,1,1,6.42,0,0,0,1
22271,1,17,70,14,3,702,4,0,0,1,6.42,0,0,0,1
22272,1,43,40,6,1,702,4,0,0,0,6.42,0,1,0,1
22273,2,77,24,9,4,703,17,1,1,0,6.42,0,1,0,1
22274,1,36,19,16,1,704,101,0,0,0,6.42,0,0,0,0
22275,1,56,49,5,5,704,43,0,0,0,6.42,0,0,0,1
22276,1,50,19,18,5,704,17,0,0,0,6.42,0,0,0,1
22277,1,131,61,4,5,705,51,0,1,1,6.42,0,1,0,1
22278,1,265,28,6,4,705,51,0,0,0,6.42,0,0,0,1
22279,1,25,61,5,6,705,51,1,0,0,6.42,0,1,0,1
22280,1,17,31,4,1,705,51,1,0,0,6.42,0,0,0,1
22281,1,20,26,2,4,705,51,1,0,0,6.42,0,0,0,1
22282,1,62,27,4,2,705,51,1,0,0,6.42,0,0,0,1
22283,1,8,19,3,1,705,17,1,0,1,6.42,0,0,0,1
22284,1,197,30,1,3,705,51,0,0,0,6.42,0,0,0,1
22285,1,161,27,14,4,705,51,1,0,0,6.42,0,0,0,1
22286,1,92,52,4,3,705,51,1,0,0,6.42,0,0,0,1
22287,1,13,23,4,4,705,17,0,0,1,6.42,1,1,0,1
22288,1,66,42,11,7,705,51,1,0,0,6.42,0,0,0,1
22289,1,308,29,14,4,705,51,1,0,0,6.42,0,0,0,1
22290,1,57,43,2,3,705,51,1,0,0,6.42,0,0,0,1
22291,1,30,32,7,1,705,17,1,1,1,6.42,1,0,0,1
22292,1,8,21,18,2,705,51,1,0,0,6.42,0,1,0,1
22293,1,23,29,3,1,705,51,1,0,0,6.42,0,0,0,1
22294,2,45,17,8,1,705,51,0,0,0,6.42,0,0,0,1
22295,1,13,22,15,4,705,17,1,1,1,6.42,1,0,0,1
22296,1,35,38,8,3,705,51,1,0,0,6.42,1,0,0,1
22297,1,51,28,15,2,707,80,1,0,0,6.42,0,0,0,1
22298,1,135,30,8,1,707,80,1,0,1,6.42,1,0,0,1
22299,1,10,17,1,6,707,80,0,0,0,6.42,0,0,0,1
22300,1,180,33,4,3,707,80,0,0,0,6.42,0,1,0,1
22301,1,126,87,8,1,707,80,0,0,1,6.42,1,0,0,1
22302,1,16,29,7,1,707,80,1,0,0,6.42,0,0,0,1
22303,1,1,29,0,7,707,17,0,0,0,6.42,1,0,0,1
22304,1,6,17,4,2,707,17,1,0,0,6.42,0,0,0,1
22305,2,43,1,15,4,707,100,1,1,0,6.42,0,0,0,1
22306,1,78,26,2,5,707,17,0,0,0,6.42,0,0,0,1
22307,1,1,1,4,6,707,80,0,0,0,6.42,1,0,0,1
22308,1,83,87,15,5,707,80,0,0,1,6.42,0,0,0,1
22309,1,10,1,3,4,707,17,1,0,0,6.42,0,0,0,1
22310,1,207,28,6,1,707,80,1,0,0,6.42,1,0,0,1
22311,1,32,60,13,3,707,80,1,0,0,6.42,1,0,0,1
22312,1,65,40,7,5,707,80,1,0,1,6.42,0,1,0,1
22313,1,37,57,10,4,707,80,0,0,1,6.42,1,0,0,1
22314,3,118,19,13,5,707,17,1,1,1,6.42,1,0,0,1
22315,2,102,29,15,5,707,17,0,0,0,6.42,0,0,0,1
22316,1,1,61,0,2,708,17,1,0,0,6.42,0,0,0,1
22317,1,27,30,13,5,708,17,1,0,0,6.42,0,1,0,1
22318,1,67,49,16,4,708,17,1,0,0,6.42,0,0,0,1
22319,2,10,31,6,6,708,17,1,1,1,6.42,0,0,0,1
22320,2,27,25,17,5,708,37,1,1,1,6.42,0,0,0,1
22321,1,44,29,12,2,708,17,1,0,0,6.42,0,1,0,1
22322,2,2,59,10,4,708,34,1,0,0,6.42,0,0,0,1
22323,1,23,138,2,4,708,37,1,1,1,6.42,0,0,0,1
22324,2,62,21,11,1,708,37,1,0,0,6.42,0,1,0,1
22325,3,4,26,11,3,708,17,1,0,0,6.42,0,0,0,1
22326,1,29,60,5,6,708,37,1,1,1,6.42,0,0,0,1
22327,1,59,18,10,2,708,37,1,0,0,6.42,0,0,0,1
22328,1,12,18,16,5,708,17,1,1,1,6.42,1,0,0,1
22329,1,36,42,1,3,708,37,1,1,1,6.42,1,0,0,1
22330,3,115,27,13,4,708,37,1,0,1,6.42,0,0,0,1
22331,2,9,45,8,1,708,17,1,0,0,6.42,1,0,0,1
22332,7,59,19,15,4,708,17,1,0,0,6.42,0,0,0,1
22333,1,57,47,11,7,709,4,1,0,1,8.58,0,0,0,1
22334,2,46,47,2,6,709,4,1,0,1,8.58,0,0,0,1
22335,1,123,183,21,4,709,55,1,0,0,8.58,0,0,0,1
22336,1,66,33,2,5,709,17,0,0,0,8.58,0,0,0,1
22337,5,105,17,14,4,709,17,1,0,1,8.58,0,0,0,1
22338,1,20,62,23,4,709,4,1,1,1,8.58,0,0,0,1
22339,1,1,31,12,2,709,4,1,0,0,8.58,0,0,0,1
22340,1,25,28,10,2,709,4,1,0,1,8.58,0,0,0,1
22341,1,37,37,10,1,709,4,1,0,0,8.58,0,0,0,1
22342,2,57,47,4,3,709,17,1,0,0,8.58,1,0,0,1
22343,1,28,18,14,3,709,17,1,0,0,8.58,1,0,0,1
22344,1,94,27,2,6,709,51,1,1,1,8.58,0,0,0,1
22345,1,35,153,7,1,709,17,1,0,0,8.58,1,0,0,1
22346,1,46,31,3,7,709,101,1,0,0,8.58,1,0,0,1
22347,2,16,19,4,4,709,4,0,1,1,8.58,0,0,0,1
22348,1,49,39,9,3,709,4,0,0,0,8.58,0,0,0,1
22349,2,79,17,19,2,709,75,0,0,1,8.58,1,0,0,1
22350,1,20,20,14,3,709,17,1,0,0,8.58,0,0,0,1
22351,2,18,31,6,3,709,17,1,0,0,8.58,0,0,0,1
22352,1,78,23,3,7,709,4,1,0,0,8.58,0,0,0,1
22353,2,56,23,12,1,709,17,1,0,0,8.58,0,0,0,1
22354,1,46,19,16,5,709,17,1,0,0,8.58,0,0,0,1
22355,1,20,64,4,1,709,17,1,0,1,8.58,0,0,0,1
22356,1,6,31,9,2,709,4,1,0,1,8.58,0,0,0,1
22357,2,35,23,15,3,709,56,1,0,1,8.58,0,0,0,1
22358,2,4,21,16,2,709,17,1,0,1,8.58,1,0,0,1
22359,1,117,78,11,1,709,4,1,0,0,8.58,0,1,0,1
22360,2,299,20,1,7,709,4,0,0,0,8.58,0,0,1,0
22361,1,36,19,6,1,709,4,1,0,1,8.58,0,1,0,1
22362,1,15,21,2,5,709,56,1,0,1,8.58,0,0,0,1
22363,1,77,26,8,7,709,17,0,0,0,8.58,0,0,0,1
22364,4,109,26,4,7,709,17,1,0,1,8.58,0,0,1,0
22365,4,57,17,14,2,709,17,1,0,1,8.58,0,0,0,1
22366,1,205,17,2,2,709,17,1,1,1,8.58,0,0,0,1
22367,1,33,17,13,2,709,17,0,0,1,8.58,0,0,0,1
22368,1,227,25,1,1,709,4,1,0,1,8.58,0,0,0,1
22369,1,64,20,8,2,709,101,1,0,0,8.58,0,0,0,1
22370,1,54,23,8,1,709,4,1,0,1,8.58,0,0,0,1
22371,1,179,32,18,3,709,101,0,0,0,8.58,0,0,0,1
22372,1,35,18,7,4,709,4,1,1,1,8.58,0,0,0,1
22373,1,50,33,14,1,709,17,1,1,1,8.58,0,0,0,1
22374,2,42,28,8,2,709,4,1,1,1,8.58,0,0,0,1
22375,1,34,90,0,3,709,4,1,1,1,8.58,0,0,0,1
22376,2,227,25,2,1,709,4,0,0,1,8.58,0,0,0,1
22377,3,104,20,20,4,709,17,1,0,0,8.58,0,0,1,0
22378,1,66,37,5,4,709,17,1,0,0,8.58,0,1,0,1
22379,2,91,27,9,6,709,4,1,1,1,8.58,0,0,1,0
22380,1,59,28,1,2,709,4,0,0,0,8.58,0,0,0,1
22381,1,38,17,9,1,709,17,1,0,0,8.58,0,0,0,1
22382,1,20,34,10,7,709,4,0,0,0,8.58,0,0,0,1
22383,1,113,57,13,5,709,17,0,0,0,8.58,0,0,0,1
22384,1,60,29,15,4,709,85,0,0,0,8.58,0,0,0,1
22385,1,47,46,5,2,709,17,0,0,0,8.58,1,0,0,1
22386,1,5,19,7,2,709,4,1,0,0,8.58,0,0,0,1
22387,1,27,28,9,3,709,4,1,1,1,8.58,0,0,0,1
22388,1,48,27,23,7,709,4,0,0,0,8.58,0,0,0,1
22389,1,20,17,11,6,709,100,0,0,1,8.58,0,0,1,0
22390,1,22,19,4,4,709,4,0,0,0,8.58,0,0,0,1
22391,1,37,31,12,1,709,4,1,0,1,8.58,0,0,0,1
22392,1,46,26,14,2,709,17,1,0,1,8.58,1,0,0,1
22393,1,65,40,8,4,709,4,1,0,1,8.58,0,0,1,0
22394,1,30,30,11,6,709,4,1,0,0,8.58,0,0,0,1
22395,1,37,29,2,5,709,4,0,0,1,8.58,0,0,0,1
22396,1,38,42,3,6,709,4,1,1,1,8.58,0,0,0,1
22397,1,126,25,10,5,709,17,1,0,0,8.58,1,0,0,1
22398,1,32,23,12,1,709,4,0,0,0,8.58,0,0,0,1
22399,1,14,28,15,6,709,59,0,0,0,8.58,0,0,0,1
22400,1,11,99,16,2,709,4,1,0,0,8.58,0,0,0,1
22401,2,78,27,11,2,709,4,1,0,0,8.58,0,0,0,1
22402,2,214,17,10,4,709,17,1,0,0,8.58,0,0,0,1
22403,1,18,25,13,6,709,43,1,0,0,8.58,0,1,0,1
22404,2,8,38,3,1,709,4,1,1,1,8.58,0,0,0,1
22405,1,39,31,16,1,709,4,1,0,1,8.58,1,0,0,1
22406,2,144,35,16,7,709,17,1,0,0,8.58,0,0,0,1
22407,1,39,19,8,4,709,76,1,0,0,8.58,1,0,0,1
22408,1,271,28,11,1,709,51,1,1,0,8.58,0,0,1,0
22409,1,52,20,15,4,709,0,1,1,0,8.58,0,0,0,1
22410,1,87,26,12,5,709,17,1,0,1,8.58,0,0,0,1
22411,1,47,22,4,5,709,17,1,0,1,8.58,0,0,0,1
22412,1,109,24,13,7,709,17,0,0,0,8.58,0,0,0,1
22413,1,26,33,16,1,709,17,0,0,0,8.58,0,0,0,1
22414,2,38,23,20,4,709,17,1,0,0,8.58,0,0,0,1
22415,1,120,64,9,3,710,17,1,0,0,6.42,1,0,0,1
22416,1,125,53,15,6,710,17,1,1,1,6.42,1,0,0,1
22417,1,82,51,11,4,710,101,1,0,0,6.42,0,0,0,1
22418,1,62,58,11,7,711,17,1,0,1,6.42,1,0,0,1
22419,2,98,50,14,2,711,17,1,0,1,6.42,0,0,0,1
22420,1,80,62,13,1,711,17,0,0,0,6.42,0,0,0,1
22421,2,98,50,11,3,711,36,1,0,0,6.42,0,0,0,1
22422,1,25,67,11,2,711,17,0,0,1,6.42,0,0,0,1
22423,1,86,54,10,5,711,0,1,0,1,6.42,0,0,0,1
22424,1,27,18,15,6,711,34,1,0,1,6.42,0,0,0,1
22425,1,26,22,4,2,711,80,1,1,1,6.42,0,0,0,1
22426,1,64,55,9,6,711,17,1,0,0,6.42,0,0,0,1
22427,1,132,37,10,3,711,36,1,0,0,6.42,0,0,0,1
22428,1,176,50,7,2,711,36,1,0,0,6.42,0,0,0,1
22429,1,1,57,10,5,711,17,1,0,0,6.42,1,0,0,1
22430,1,102,44,4,5,711,17,1,0,1,6.42,0,0,0,1
22431,1,25,60,14,2,711,17,1,0,1,6.42,0,0,0,1
22432,1,284,55,20,3,711,17,1,0,1,6.42,0,0,0,1
22433,1,95,72,15,5,711,17,1,0,1,6.42,0,0,0,1
22434,1,12,47,12,2,711,17,1,0,0,6.42,0,0,0,1
22435,1,128,64,15,1,711,80,1,1,1,6.42,0,0,0,1
22436,1,100,137,5,7,711,36,1,0,0,6.42,0,0,0,1
22437,2,95,50,13,5,711,17,1,0,0,6.42,0,0,0,1
22438,2,77,52,13,3,711,36,1,0,1,6.42,0,0,0,1
22439,1,82,48,5,6,711,17,1,0,1,6.42,0,0,0,1
22440,1,7,22,15,6,712,17,1,0,0,6.42,1,0,0,1
22441,2,9,29,11,5,712,17,1,0,0,6.42,0,0,0,1
22442,1,5,18,16,5,712,17,1,0,0,6.42,0,0,0,1
22443,1,25,30,12,5,712,17,1,0,0,6.42,0,1,0,1
22444,1,119,18,5,1,712,17,1,0,0,6.42,0,0,0,1
22445,1,97,21,11,1,712,17,1,0,0,6.42,1,0,0,1
22446,2,13,21,15,3,712,101,0,0,0,6.42,0,0,0,1
22447,1,43,38,2,5,712,17,0,0,0,6.42,0,0,0,1
22448,1,27,25,4,5,712,17,1,0,0,6.42,0,0,0,1
22449,1,43,30,3,6,712,17,1,0,0,6.42,0,0,0,1
22450,1,22,23,14,1,712,17,1,0,0,6.42,1,0,0,1
22451,1,182,29,1,2,712,17,1,0,0,6.42,0,0,0,1
22452,1,3,17,7,5,712,17,1,0,0,6.42,0,0,0,1
22453,1,27,29,17,3,712,17,0,0,1,6.42,0,0,0,1
22454,1,14,19,8,1,712,59,0,0,0,6.42,0,0,0,1
22455,1,337,28,15,1,712,17,1,0,0,6.42,0,0,0,1
22456,1,45,59,17,5,712,17,1,0,0,6.42,1,0,0,1
22457,2,118,27,8,2,712,17,1,0,0,6.42,0,0,0,1
22458,1,23,26,14,7,712,17,1,0,0,6.42,0,0,0,1
22459,1,209,29,3,2,712,51,0,0,0,6.42,0,0,0,1
22460,1,1,104,2,4,713,4,1,0,1,5.62,0,0,0,1
22461,1,145,49,13,1,713,4,1,1,1,5.62,0,1,0,1
22462,1,54,28,10,1,713,4,1,0,0,5.62,0,0,0,1
22463,2,172,41,9,1,713,101,1,0,0,5.62,0,0,0,1
22464,2,40,23,14,3,713,4,1,0,0,5.62,1,0,0,1
22465,1,66,29,15,1,713,51,1,0,0,5.62,0,0,0,1
22466,2,235,24,7,2,713,61,1,1,1,5.62,0,0,0,1
22467,1,122,21,20,4,713,4,1,1,0,5.62,0,0,0,1
22468,2,186,26,5,7,713,4,0,0,0,5.62,0,0,0,1
22469,3,115,26,6,7,713,4,1,0,0,5.62,0,0,0,1
22470,2,104,87,7,6,713,51,1,0,1,5.62,0,0,0,1
22471,1,7,18,6,3,713,51,1,0,0,5.62,0,0,0,1
22472,2,174,29,12,1,713,4,1,0,1,5.62,0,0,0,1
22473,1,10,17,11,3,713,4,0,0,0,5.62,0,0,0,1
22474,1,1,20,14,2,713,4,0,0,0,5.62,1,0,0,1
22475,1,193,17,0,1,713,4,1,0,1,5.62,0,0,0,1
22476,1,7,48,15,3,713,4,1,1,1,5.62,1,0,0,1
22477,1,27,21,9,1,713,4,1,0,0,5.62,0,0,0,1
22478,1,1,37,6,1,713,42,1,0,0,5.62,0,0,0,1
22479,1,86,29,11,3,713,4,0,0,0,5.62,0,0,0,1
22480,2,18,20,12,3,713,4,1,0,0,5.62,0,0,0,1
22481,6,210,26,1,1,713,4,1,1,1,5.62,0,0,0,1
22482,2,50,34,3,4,713,4,1,1,1,5.62,1,0,0,1
22483,1,38,19,8,7,713,4,1,0,0,5.62,0,0,0,1
22484,3,315,18,13,1,713,4,1,1,1,5.62,0,0,0,1
22485,1,6,28,6,4,713,51,1,0,1,5.62,0,0,0,1
22486,2,133,36,5,2,713,4,0,0,0,5.62,0,0,0,1
22487,1,270,41,13,2,713,4,1,0,1,5.62,0,0,0,1
22488,1,35,40,6,7,713,4,1,0,1,5.62,0,0,0,1
22489,1,17,89,7,2,713,51,1,0,1,5.62,0,0,0,1
22490,1,37,34,13,7,713,51,0,0,0,5.62,0,0,0,1
22491,1,110,70,2,3,713,4,1,0,1,5.62,0,0,0,1
22492,1,161,21,1,6,713,4,0,0,1,5.62,0,0,0,1
22493,2,20,49,0,7,713,51,1,1,0,5.62,0,0,0,1
22494,1,27,20,14,1,713,4,1,0,1,5.62,0,0,0,1
22495,1,242,33,6,3,713,51,0,1,0,5.62,0,0,0,1
22496,3,57,294,5,4,713,4,1,1,1,5.62,0,0,0,1
22497,1,55,30,1,1,713,4,1,0,1,5.62,0,0,0,1
22498,1,110,70,2,3,713,4,1,0,1,5.62,0,0,0,1
22499,2,20,52,7,3,713,51,1,0,0,5.62,0,0,0,1
22500,1,6,26,4,5,713,51,1,0,1,5.62,0,0,0,1
22501,1,70,24,22,3,713,4,0,1,1,5.62,0,0,0,1
22502,1,41,69,5,5,713,100,1,0,0,5.62,0,0,0,1
22503,1,106,24,12,1,713,4,1,1,1,5.62,0,0,0,1
22504,1,9,37,16,1,713,4,0,0,0,5.62,0,0,0,1
22505,1,9,89,3,1,713,51,1,0,0,5.62,0,0,0,1
22506,2,5,75,6,7,713,51,1,0,0,5.62,0,0,0,1
22507,1,28,18,11,2,713,4,1,0,1,5.62,1,0,0,1
22508,1,76,34,23,4,713,4,0,1,0,5.62,0,0,0,1
22509,1,113,20,4,3,713,4,0,0,0,5.62,0,0,0,1
22510,2,242,24,9,1,713,51,1,1,0,5.62,1,0,0,1
22511,1,31,62,2,4,713,51,1,0,1,5.62,1,0,0,1
22512,1,50,17,8,5,713,4,1,0,0,5.62,0,0,0,1
22513,1,3,32,9,7,713,51,1,0,0,5.62,0,0,0,1
22514,1,85,120,8,4,713,4,1,0,0,5.62,0,0,0,1
22515,1,27,25,16,7,713,4,1,0,0,5.62,0,0,0,1
22516,4,175,34,10,5,713,4,1,1,1,5.62,0,0,0,1
22517,2,12,59,14,3,713,51,1,1,1,5.62,1,0,0,1
22518,1,45,43,13,3,713,4,1,0,0,5.62,0,0,0,1
22519,1,5,21,2,1,713,51,1,0,0,5.62,0,0,0,1
22520,2,89,20,14,1,713,4,1,1,1,5.62,0,0,0,1
22521,2,157,28,4,4,713,4,1,1,1,5.62,0,0,0,1
22522,1,7,18,6,3,713,51,0,0,0,5.62,0,0,0,1
22523,1,11,29,16,2,713,4,1,1,1,5.62,0,0,0,1
22524,2,125,17,10,3,713,4,1,0,0,5.62,0,0,0,1
22525,1,0,1,1,1,713,4,1,1,0,5.62,0,0,0,1
22526,2,55,22,11,5,713,51,1,1,1,5.62,0,0,0,1
22527,1,16,88,9,2,713,51,1,0,0,5.62,0,0,0,1
22528,1,34,41,14,7,713,4,0,0,0,5.62,0,0,0,1
22529,1,156,35,1,6,713,4,0,0,0,5.62,0,1,0,1
22530,2,20,29,1,6,713,51,1,0,1,5.62,0,0,0,1
22531,1,86,89,4,2,713,61,1,0,0,5.62,0,0,0,1
22532,1,11,17,16,1,713,4,0,0,1,5.62,0,0,0,1
22533,1,30,84,7,1,713,4,1,0,0,5.62,0,0,0,1
22534,2,385,22,3,1,713,28,1,1,1,5.62,0,0,0,1
22535,1,23,40,9,7,713,51,1,1,0,5.62,1,0,0,1
22536,1,189,19,7,1,713,4,1,1,1,5.62,0,0,0,1
22537,2,166,74,5,1,713,51,1,0,1,5.62,1,0,0,1
22538,1,69,67,15,4,713,51,1,1,0,5.62,0,0,0,1
22539,1,56,21,2,6,713,4,1,1,1,5.62,0,0,0,1
22540,1,211,52,6,7,713,4,1,1,0,5.62,0,0,0,1
22541,1,52,21,6,7,713,51,1,1,0,5.62,0,0,0,1
22542,1,25,19,8,2,713,4,1,0,0,5.62,0,0,0,1
22543,1,43,23,11,1,713,4,1,0,0,5.62,0,0,0,1
22544,2,280,23,3,1,713,4,1,0,1,5.62,0,0,0,1
22545,1,122,20,10,6,713,4,1,1,0,5.62,0,0,0,1
22546,1,93,44,22,5,713,51,0,1,0,5.62,0,1,0,1
22547,2,312,26,15,4,713,51,1,0,0,5.62,1,0,0,1
22548,1,211,23,6,7,713,4,1,1,0,5.62,0,0,0,1
22549,1,61,20,3,5,713,51,0,0,0,5.62,0,0,0,1
22550,1,103,35,14,1,713,51,0,0,0,5.62,0,1,0,1
22551,1,46,21,12,3,713,4,1,0,1,5.62,0,0,0,1
22552,2,76,17,6,4,713,4,1,1,0,5.62,0,0,0,1
22553,2,36,28,6,5,713,80,1,0,0,5.62,1,0,0,1
22554,1,117,17,11,3,713,4,1,0,0,5.62,0,0,0,1
22555,1,4,77,5,2,713,51,0,1,1,5.62,0,0,0,1
22556,2,56,22,14,5,713,4,1,0,0,5.62,0,0,0,1
22557,1,283,39,6,1,713,4,0,0,0,5.62,0,0,0,1
22558,1,249,123,1,2,713,51,1,0,0,5.62,0,0,0,1
22559,1,4,25,10,3,713,4,1,1,0,5.62,0,0,0,1
22560,2,54,18,13,1,713,4,1,0,0,5.62,0,0,0,1
22561,1,5,18,14,6,713,51,0,0,1,5.62,0,0,0,1
22562,1,38,29,1,2,713,51,0,0,1,5.62,0,0,0,1
22563,1,14,24,5,4,713,51,1,0,0,5.62,0,0,0,1
22564,1,26,31,13,5,713,51,0,1,1,5.62,1,0,0,1
22565,1,23,19,8,3,713,4,1,1,1,5.62,0,0,0,1
22566,1,35,30,2,6,713,4,0,0,0,5.62,0,0,0,1
22567,1,67,85,6,1,713,51,1,0,0,5.62,0,0,0,1
22568,1,26,64,14,7,713,51,0,0,1,5.62,0,0,0,1
22569,1,47,47,13,6,713,4,1,0,1,5.62,0,0,0,1
22570,2,369,31,1,2,713,4,1,0,1,5.62,0,0,0,1
22571,2,75,33,5,4,713,4,1,1,0,5.62,0,0,0,1
22572,1,114,31,8,2,713,4,1,1,1,5.62,0,0,0,1
22573,1,29,22,7,2,713,51,0,0,0,5.62,0,0,0,1
22574,2,28,31,7,2,713,51,1,0,0,5.62,0,0,0,1
22575,2,133,83,3,6,713,51,1,0,1,5.62,0,0,0,1
22576,1,8,73,14,1,713,4,1,0,0,5.62,0,0,0,1
22577,1,66,81,5,6,713,4,1,0,0,5.62,0,0,0,1
22578,1,158,21,5,2,713,4,1,0,0,5.62,0,0,0,1
22579,1,536,17,4,3,713,4,0,0,0,5.62,0,0,0,1
22580,1,26,91,12,6,713,4,1,0,1,5.62,0,0,0,1
22581,1,52,18,12,2,713,51,1,1,1,5.62,0,0,0,1
22582,1,17,20,15,7,713,4,0,0,0,5.62,0,0,0,1
22583,2,73,18,7,3,713,51,1,0,0,5.62,0,0,0,1
22584,2,52,17,3,7,713,4,1,1,0,5.62,1,0,0,1
22585,1,177,56,6,4,713,51,1,0,0,5.62,0,0,0,1
22586,1,43,87,7,4,713,51,0,0,0,5.62,0,0,0,1
22587,1,171,19,7,5,713,4,1,1,1,5.62,0,0,0,1
22588,1,73,116,6,5,713,4,1,0,0,5.62,1,0,0,1
22589,1,35,77,12,1,713,51,1,0,0,5.62,1,0,0,1
22590,1,7,88,10,6,713,51,1,0,0,5.62,0,0,0,1
22591,1,93,91,12,4,713,4,1,1,1,5.62,0,0,0,1
22592,2,171,29,14,2,713,4,1,0,1,5.62,0,0,0,1
22593,2,2,115,5,1,713,51,0,0,0,5.62,0,0,0,1
22594,1,8,86,5,5,713,51,0,0,0,5.62,0,0,0,1
22595,1,88,27,5,5,713,4,1,0,1,5.62,0,0,0,1
22596,1,25,122,3,2,713,4,1,0,0,5.62,0,0,0,1
22597,2,46,18,4,2,713,4,1,1,0,5.62,0,0,0,1
22598,1,20,32,13,1,713,4,1,1,1,5.62,0,0,0,1
22599,3,251,17,6,7,713,4,1,1,1,5.62,0,0,0,1
22600,1,4,18,1,7,713,4,1,0,0,5.62,0,0,0,1
22601,2,17,64,3,3,713,51,1,0,0,5.62,0,0,0,1
22602,2,102,58,3,3,713,4,1,1,1,5.62,0,0,0,1
22603,1,1,91,9,4,713,4,1,0,1,5.62,0,0,0,1
22604,1,130,29,12,1,713,4,1,0,0,5.62,0,0,0,1
22605,1,191,29,11,2,713,42,1,0,1,5.62,0,0,0,1
22606,1,75,289,16,7,713,51,1,1,1,5.62,1,0,0,1
22607,2,30,18,14,4,713,4,1,0,1,5.62,0,0,0,1
22608,1,15,28,2,4,713,51,0,0,0,5.62,0,0,0,1
22609,1,104,90,17,5,713,4,1,0,0,5.62,0,0,0,1
22610,2,278,17,2,1,713,4,1,1,1,5.62,1,0,0,1
22611,1,85,27,4,6,713,4,1,0,0,5.62,0,0,0,1
22612,1,91,21,2,2,713,4,1,0,1,5.62,0,0,0,1
22613,1,4,1,5,6,713,4,0,1,0,5.62,0,0,0,1
22614,2,124,40,11,7,713,4,1,0,0,5.62,0,0,0,1
22615,1,45,32,12,5,713,4,1,0,1,5.62,0,0,0,1
22616,1,94,25,1,7,713,4,1,1,1,5.62,0,1,0,1
22617,1,56,27,8,6,713,51,1,1,0,5.62,1,0,0,1
22618,1,201,17,3,3,713,4,1,1,1,5.62,0,0,0,1
22619,2,91,23,10,2,713,4,1,0,0,5.62,0,0,0,1
22620,2,138,37,0,1,714,51,1,0,0,6.33,1,0,0,1
22621,1,31,17,3,4,714,51,1,0,1,6.33,1,0,0,1
22622,2,185,17,2,1,714,51,1,1,1,6.33,1,0,0,1
22623,4,42,20,11,4,714,51,1,1,1,6.33,1,0,0,1
22624,2,163,39,9,4,714,51,1,1,0,6.33,1,0,0,1
22625,2,57,29,14,6,714,51,1,1,1,6.33,0,1,0,1
22626,1,78,41,8,4,714,51,1,0,0,6.33,0,0,0,1
22627,2,293,23,18,7,714,51,1,0,0,6.33,0,1,0,1
22628,1,5,92,9,3,714,85,1,0,0,6.33,0,0,0,1
22629,1,190,22,4,5,714,51,1,1,1,6.33,0,0,0,1
22630,3,23,18,2,2,714,51,1,1,1,6.33,0,0,0,1
